Unnamed: 0,id,date,link,tweets,label
1924.0,1587419502462922753,2022-11-01,https://twitter.com/jokoci/status/1587419502462922753,didu indonesia brin ini badan resesi dan inflasi negara,-1.0
1925.0,1587419254714175488,2022-11-01,https://twitter.com/bank_indonesia/status/1587419254714175488,penurunan inflasi ihk ini sejalan dg semakin eratnya sinergi kebijakan antara pemerintah pusat amp daerah bank indonesia serta berbagai mitra strategis lainnya melalui tim pengendalian inflasi pusat amp daerah tpiptpid maupun gerakan nasional pengendalian inflasi pangan gnpip,1.0
1926.0,1587419253086781440,2022-11-01,https://twitter.com/bank_indonesia/status/1587419253086781440,utk keseluruhan  bi memandang inflasi akan lebih rendah dr prakiraan awal meski msh di atas sasaran ±,-1.0
1927.0,1587419248938610688,2022-11-01,https://twitter.com/bank_indonesia/status/1587419248938610688,indeks harga konsumen ihk oktober  mengalami deflasi  mtm lebih rendah dr  prakiraan awal maupun inflasi bulan sebelumnya yg tercatat  mtm,1.0
1928.0,1587418060368973829,2022-11-01,https://twitter.com/MrCrack_JzM/status/1587418060368973829,rockstar 🤣🤣🤣🤣…kalau opr turun…nanti inflasi lagi naik…kau jgak nak bising…,-1.0
1929.0,1587417324487077888,2022-11-01,https://twitter.com/SarwediEdi6/status/1587417324487077888,lin   bbm  itu pengeram ekonomi jika bbm naik maka akan diikuti kenaikan barang harian lainnya bukan bisa menjaga inflasi emang jateng itu propinsi termiskin se p jawa harga sebab tu banyak penduduk jateng yang merantau ke jakarta surabaya amp kota² besar lainnya atau jadi tkitkw,-1.0
1930.0,1587416993480978435,2022-11-01,https://twitter.com/memontum_online/status/1587416993480978435,tekan inflasi wabup lumajang ingatkan pentingnya merawat inovasi pawon urip,-1.0
1931.0,1587416914837372928,2022-11-01,https://twitter.com/mrinnjeong/status/1587416914837372928,joki tugas ekonomi kelas  tentang inflasi ada gkk,-1.0
1932.0,1587416554563592192,2022-11-01,https://twitter.com/LiteMalaysia/status/1587416554563592192,aussie memilih jalan yang lebih panjang ramalan pada   bagaimana untuk membendung inflasi yang tinggi bank pusat boleh menaikkan kadar faedah secara agresif dan kemudian berhenti seperti yang sanggup dilakukan oleh fed atau seseorang …,-1.0
1933.0,1587416053864599552,2022-11-01,https://twitter.com/mr_fachrurrozi/status/1587416053864599552,lebih bagus atau ga yah atau malah jadi inflasi atau engga ngobrol aja ini mah gitu,0.0
1934.0,1587415167012589571,2022-11-01,https://twitter.com/Kabar_sigercom/status/1587415167012589571,harga kedelai mahal tahu tempe penyumbang inflasi nasional pada oktober,1.0
1935.0,1587414348208934912,2022-11-01,https://twitter.com/Areloghy/status/1587414348208934912,nah apa yang sebenarnya sedang terjadi di australia apa yang menyebabkan negara ini dilanda inflasi berikut cerita dari,-1.0
1936.0,1587414239207391233,2022-11-01,https://twitter.com/Areloghy/status/1587414239207391233,kendati berjarak belasan ribu kilometer dari benua biru sekarang ini negeri kanguru dilaporkan oleh berbagai media internasional tengah dalam keadaan inflasi tinggi bahkan inflasi itu disebutsebut yang terparah sejak  tahun terakhir,-1.0
1937.0,1587412778717171712,2022-11-01,https://twitter.com/whatsupguys007/status/1587412778717171712,bye jihad inflasi annuar musa,0.0
1938.0,1587412738959380481,2022-11-01,https://twitter.com/ruhul_jadid/status/1587412738959380481,bm baru nak jamin food security ni dah lama orang bagitahu sepatutnya  tahun lepas dah fokus sekarang ni malaysia lebih tertumpu kepada barangan import sebab itu kita terkesan dengan inflasi cuba lihat vietnam mereka tak terlampau terjejas dengan inflasi,-1.0
1939.0,1587412526958247937,2022-11-01,https://twitter.com/Bisniscom/status/1587412526958247937,bi pastikan inflasi inti kembali di kisaran  persen di semester i,1.0
1940.0,1587411739226034177,2022-11-01,https://twitter.com/AyieAsghar/status/1587411739226034177,adesudrajat   inflasi berhubungan dengan mahalnya harga barang dan indonesia dengan inflasi terendah di banding negara² lain  apa lagi di banding negara kebanggaan kadrun yaitu turki  bangga ❤️ dengan jokowi yg berhasil menekan inflasi di kondisi ekonomi dunia sedang terpuruk,-1.0
1941.0,1587410840965115904,2022-11-01,https://twitter.com/shxaleon/status/1587410840965115904,lagi inflasi ra,-1.0
1942.0,1587410417407578112,2022-11-01,https://twitter.com/ludruknesia/status/1587410417407578112,b inflasi mencapai  persen di negara berkembang dan income per kapita inflasi ini angka rataratanya begitu tetapi ibu bapak di beberapa negara berkembang angkanya sangat sangat tinggi” kata menlu retno,-1.0
1943.0,1587410370859536384,2022-11-01,https://twitter.com/DuniafintechCom/status/1587410370859536384,penyesuaian harga bbm jadi momok untuk inflasi indonesia,1.0
1944.0,1587410253419020288,2022-11-01,https://twitter.com/HarryKuffal/status/1587410253419020288,dampak inflasi yg dimulai sejak kenaikan harga migor akhir tahun  harga telur yg mencapai level tertinggi ditambah dampak kenaikan harga bbm ke semua sektor harus antisipasi stagflasi dunia yg mulai terasa di tekstil dan sepatu,1.0
1945.0,1587409842557239298,2022-11-01,https://twitter.com/kejarisidempuan/status/1587409842557239298,kepala kejaksaan negeri padang sidempuan yang diwakili jaksa fungsional bidang datun menghadiri penyerahan bantuan langsung tunai rangka penanganan dampak inflasi di kota padang sidempuan dilaksanakan dinas sosial kota padang sidempuan bertempat di kantor pos padang sidempuan,1.0
1946.0,1587409737615740928,2022-11-01,https://twitter.com/RyzerDark/status/1587409737615740928,tujuan naik opr untuk bendung inflasi  inflasi makin teruk sekarang apa dah jadi,-1.0
1947.0,1587408645976825856,2022-11-01,https://twitter.com/admjurnalpantu1/status/1587408645976825856,pengungkapan ini juga menjadi luar biasa karena berpotensi menyebabkan inflasi di tengah krisis global saat ini,-1.0
1948.0,1587408538225487872,2022-11-01,https://twitter.com/monologis_id/status/1587408538225487872,badan pangan nasional bapanas menilai pemerintah kabupaten pemkab serang mampu mengendalikan inflasi sehingga saat ini kondisinya deflasi atau tidak terjadi kenaikan harga signifikan,-1.0
1949.0,1587408393584902144,2022-11-01,https://twitter.com/zzzevanric/status/1587408393584902144,ini adalah buah dari brexit atau inherent risk tidak satu kontinen dengan eropa sehingga semakin susah dikendalikan arus komoditasnya sehingga inflasi semakin tidak bisa dikendalikan,-1.0
1950.0,1587408165498327040,2022-11-01,https://twitter.com/Barisanco/status/1587408165498327040,deputi bidang statistik distribusi dan jasa bps setianto menyamaikan bahwa inflasi terjadi karena adanya kenaikan harga yang ditunjukkan oleh naiknya sebagian besar indeks kelompok pengeluaran,0.0
1951.0,1587408141658251269,2022-11-01,https://twitter.com/kemasadri/status/1587408141658251269,bjirrr dulu gue inget banget bokap pernah beli supra fit baru tahun  begitu cuma sekitar  juta sekarang  jutaan itu gw rasa naiknya aja masih terjangkau secara inflasi 😅  ditambah lagi isi full tank bisa sampai antartica 😂,-1.0
1952.0,1587407926570143745,2022-11-01,https://twitter.com/kopipanas09/status/1587407926570143745,salah satu bukti inflasi yang terlihat nyata,-1.0
1953.0,1587407018432004099,2022-11-01,https://twitter.com/Dickyjuve/status/1587407018432004099,inflasi di eropa cetak rekor tertinggi karena krisis energi dan pangan,-1.0
1954.0,1587406886135287808,2022-11-01,https://twitter.com/bisnisindo_id/status/1587406886135287808,inflasi  persen mampukah kemenkeubi capai target,1.0
1955.0,1587405855762575360,2022-11-01,https://twitter.com/Bisniscom/status/1587405855762575360,inflasi eropa menggila ecb tegaskan bakal terus kerek suku bunga,-1.0
1956.0,1587405622852878336,2022-11-01,https://twitter.com/liputan6dotcom/status/1587405622852878336,oktober  catat deflasi bi pede inflasi tahun ini dikisaran  persen,1.0
1957.0,1587405228642832384,2022-11-01,https://twitter.com/databoksid/status/1587405228642832384,pada oktober  kelompok pengeluaran transportasi mengalami inflasi tahunan  yoy,-1.0
1958.0,1587404598616403968,2022-11-01,https://twitter.com/EUNCHA3tify/status/1587404598616403968,gakk maww momogi kecil dah kek kena inflasi,-1.0
1959.0,1587404276560965635,2022-11-01,https://twitter.com/bernamadotcom/status/1587404276560965635,dunia pemulihan pascapandemik keselamatan inflasi agenda penting sidang kemuncak asean akan datang,-1.0
1960.0,1587403650787573761,2022-11-01,https://twitter.com/sangaluonline/status/1587403650787573761,pimpin rapat inflasi mendagri tito karnavian waspadai kenaikan harga beras dan kedelai,1.0
1961.0,1587403271899340801,2022-11-01,https://twitter.com/dawiguna/status/1587403271899340801,begitu juga di amerika serikat sejak  sdh banyak yg mengundurkan diri  malah jadi perusahaan buka lowongan juga tingkat gaji mengikuti inflasi naik  tapi berapa lama inflasi menggerogoti daya beli prioritas primer dan sekunder saja  produk lain hilang pasarnya terus,-1.0
1962.0,1587403270137712640,2022-11-01,https://twitter.com/dawiguna/status/1587403270137712640,inflasi tinggi di eropa di amerika serikat  membuat warga harus prioritaskan pengeluaran itu berarti memangkas omzet barang dan jasa diluar kebutuhan primer dan sekunder  banyak usaha yg harus bertahan terpaksa phk karyawan pangkas pengeluaran di eropa tdk mudah beralih usaha,-1.0
1963.0,1587401709973749760,2022-11-01,https://twitter.com/PLAY_1950/status/1587401709973749760,cuma jaman pemerintahan sekarang inflasi bs ditekan paling tinggi avg  an data berbicara ahy ngemeng atas dasar apaan 😅,-1.0
1964.0,1587401113556619267,2022-11-01,https://twitter.com/jab_bro/status/1587401113556619267,efek inflasi yang nyata,0.0
1965.0,1587400895184019456,2022-11-01,https://twitter.com/memontum_online/status/1587400895184019456,antisipasi dampak inflasi pemkab bersama dprd bahas rancangan apbd lamongan,1.0
1966.0,1587400829115715584,2022-11-01,https://twitter.com/IDNTimesJogja/status/1587400829115715584,kota yogyakarta mencatatkan inflasi sebesar  persen yoy,1.0
1967.0,1587399853721911296,2022-11-01,https://twitter.com/Beritasatu/status/1587399853721911296,rektor ui proyeksikan inflasi  di kisaran,0.0
1968.0,1587398236930572288,2022-11-01,https://twitter.com/MediaCenter_TMG/status/1587398236930572288,bupati menjelaskan bahwa di kabupaten temanggung harga sembilan bahan pokok masih terkendali dengan baik inflasi khusus untuk bahanbahan barang pokok kecil wllekpysf,-1.0
1969.0,1587398235697872897,2022-11-01,https://twitter.com/dawiguna/status/1587398235697872897,inflasi di zona eropa adalah   ini angka yg mecahin rekor mengerikan tingginya  dan langkah eropa kasih sanksi lebih keras bagi rusia dan mereka beli energi dgn harga jauh lebih mahal dari tempat lain  dan di indonesia ada yg sadar gak sih implikasinya  eropa runtuh,-1.0
1970.0,1587397274849906688,2022-11-01,https://twitter.com/Antara_Kalteng/status/1587397274849906688,penurunan harga makanan redam kenaikan inflasi tahunan pada oktober,-1.0
1971.0,1587396407392014336,2022-11-01,https://twitter.com/hazmifordpr1/status/1587396407392014336,puan maharani perjuangan   energi yang pada akhirnya mengakselerasi laju inflasi di tengah tingginya ketidakpastian dan tekanan ekonomi yang silih berganti dpr ri mengapresiasi pemerintah dalam menjaga kinerja perekonomian,-1.0
1972.0,1587396225971765248,2022-11-01,https://twitter.com/Junaidi_esep/status/1587396225971765248,sumenep alami inflasi  persen pada oktober ,-1.0
1973.0,1587395797934448641,2022-11-01,https://twitter.com/rhmngbd/status/1587395797934448641,efek inflasi,1.0
1974.0,1587395720314765312,2022-11-01,https://twitter.com/mbsnewsid/status/1587395720314765312,guna kendalikan inflasi minahasa bagikan  ribu polybag cabai ke asn,1.0
1975.0,1587395344416899072,2022-11-01,https://twitter.com/Gun_Benj/status/1587395344416899072,pengamat beberkan alasan inflasi tidak naik tinggi sekalipun harga bbm dinaikan  ekonomi,0.0
1976.0,1587394019990319104,2022-11-01,https://twitter.com/hfzindaeyo/status/1587394019990319104,x  bearti rb inflasi bearti 😂,0.0
1977.0,1587393291913682945,2022-11-01,https://twitter.com/kamusiapaaaaaa/status/1587393291913682945,persiapan buat inflasi,1.0
1978.0,1587390880633458688,2022-11-01,https://twitter.com/epulkemal/status/1587390880633458688,telur rm sepapan kat pasar malam putrajaya haram jadah punya skuad menentang inflasi my ass,-1.0
1979.0,1587390099406606336,2022-11-01,https://twitter.com/ellen031979/status/1587390099406606336,freeport udh jd milik indo sjk taon emang bkn ikn itu cm seperak  perak ye😝😝🤪jelas bth dana trilyunanitupun br anggaran dsrblm kl nanti ada inflasi ato pembengkakan danablm pernah ye bikin proposal bangunan😝🤪,-1.0
1980.0,1587389261724078080,2022-11-01,https://twitter.com/Stkamilaa/status/1587389261724078080,momoginga kegocek inflasi kakak,0.0
1981.0,1587388599036956672,2022-11-01,https://twitter.com/PemkabPemalang/status/1587388599036956672,plt bupati pemalang mansur hidayat  membuka acara operasi pasar dalam rangka antisipasi dampak inflasi dan menjaga daya beli masyarakat di kabupaten pemalang di pasar moga selasa,0.0
1982.0,1587387977797611520,2022-11-01,https://twitter.com/AksanAksan20/status/1587387977797611520,bulsheet ini yang saya sebutkan survey pembodohan publik dan destruktif framing tidak mengedukasi you lupa ya partai mana kontributor petaka ekonomi karena inflasi hingga ketimpangan dan kemiskinan tinggi kok malah nasdem yang di bullying,-1.0
1983.0,1587387489052164096,2022-11-01,https://twitter.com/gemabalinews/status/1587387489052164096,inflasi di kota denpasar,-1.0
1984.0,1587387326547779587,2022-11-01,https://twitter.com/kamidipus/status/1587387326547779587,cara bi tekan lonjakan inflasi di sulawesi tengah – viva –   –,0.0
1985.0,1587386975509778432,2022-11-01,https://twitter.com/hmetromy/status/1587386975509778432,bank negara malaysia dijangka mengetatkan lagi kadar dasar semalaman opr sebanyak suku mata untuk kali keempat berturutturut pada  november ini berikutan risiko kenaikan berterusan inflasi dan bagi menyokong ringgit yang semakin lemah,-1.0
1986.0,1587386406510346240,2022-11-01,https://twitter.com/artmsnyx/status/1587386406510346240,sedih beut biskuit better kenak inflasi padahal kan udah mantep bawak goceng dapet  😌,-1.0
1987.0,1587385972659871745,2022-11-01,https://twitter.com/KompasEkonomi/status/1587385972659871745,data inflasi oktober redam laju pelemahan rupiah,-1.0
1988.0,1587384675714027520,2022-11-01,https://twitter.com/HestiBambang/status/1587384675714027520,jika bbm naik harganya  mk transportasi penumpang amp logistik naik harga pangan naik amp inflasi naik lbh  kali ini pertumbek tdk akan mampu mengimbangi pertumbinflasi krn daya beli masy lemah akibat gajiupah rendah umn blm setara khlptkl rp  jtbln ini masalah ri,-1.0
1989.0,1587383964515201025,2022-11-01,https://twitter.com/raudzatulzannah/status/1587383964515201025,resesi  solusinya sederhana gaya hidup ga ikut inflasi hidup sederhana bekerja sungguh dengan tulus cari tambahan income investasi amp terus berbagi menjadi orang baik juga investasi karena sikap kita adalah investasi dengan value tanpa label harga,1.0
1990.0,1587383662995046400,2022-11-01,https://twitter.com/DDTCNews/status/1587383662995046400,badan pusat statistik bps mencatat terdapat beberapa bahan pangan pokok yang mengalami peningkatan harga di tengah melandainya laju inflasi,-1.0
1991.0,1587383582749691907,2022-11-01,https://twitter.com/sidchan/status/1587383582749691907,ringgit turun inflasi makin teruk komitmen bertambah satu lagi paling tak best meningkat natang nguh,-1.0
1992.0,1587383107275354113,2022-11-01,https://twitter.com/EdhyWidodo/status/1587383107275354113,statistics    silakan dijadikan patokan kenaikan upah buruh inflasi  pertumbuhan ekonomi klo dibawah ini anda semua akan di ingat oleh buruh sebagia rezim upah murah,-1.0
1993.0,1587382121764716545,2022-11-01,https://twitter.com/Kotakmi1/status/1587382121764716545,cara bi tekan lonjakan inflasi di sulawesi tengah – viva –   – ,0.0
1994.0,1587381761998131201,2022-11-01,https://twitter.com/bps_jember/status/1587381761998131201,pada bulan oktober  terjadi inflasi year on year yoy sebesar  persen dengan ihk sebesar  inflasi terjadi karena adanya kenaikan harga yang ditunjukkan oleh naiknya sebagian besar indeks kelompok pengeluaran yaitu kelompok transportasi  persen,-1.0
1995.0,1587379432205221888,2022-11-01,https://twitter.com/databoksid/status/1587379432205221888,inflasi kelompok pengeluaran transportasi pada oktober  sebesar  yoy,-1.0
1996.0,1587379361367601152,2022-11-01,https://twitter.com/Akuraretiakusop/status/1587379361367601152,i buy smdr gak tau ini perusahan bagus banget masih grow disaat harga index container turun inflasi market yang tidak jelas tapi semua aspek mulai dari aset naik hutang turun laba masih naik pelayanan jasa kapal naik nalasanya mungkin satu manajemen yang baik dari smdr,-1.0
1997.0,1587378693961560072,2022-11-01,https://twitter.com/jamindependent/status/1587378693961560072,bulan oktober  angka inflasi provinsi jambi turun ke angka  persen,-1.0
1998.0,1587378679126327296,2022-11-01,https://twitter.com/trenasia_com/status/1587378679126327296,bps  harga kedelai mahal tahu tempe penyumbang inflasi oktober,1.0
1999.0,1587378479720374272,2022-11-01,https://twitter.com/1_4m_groot/status/1587378479720374272,inflasi selanjutnya kerpk kentng isi angin 😂,-1.0
2000.0,1587378221267398656,2022-11-01,https://twitter.com/MNowNews/status/1587378221267398656,pelan jangka masa panjang oleh kerajaan mampu selesaikan masalah bekalan makanan inflasi,-1.0
2001.0,1587377936101003266,2022-11-01,https://twitter.com/aksesdisini_com/status/1587377936101003266,oktober inflasi  persen secara tahunan tarif ojol jadi pemicu,1.0
2002.0,1587377933295161344,2022-11-01,https://twitter.com/radarbangsa_com/status/1587377933295161344,inflasi oktober turun jadi   secara tahunan,-1.0
2003.0,1587377534987079681,2022-11-01,https://twitter.com/alfareno/status/1587377534987079681,statistics inflasi yony tertinggi terjadi di tanjung selor yaitu sebesar  persen dengan indeks harga konsumen ihk sebesar  sedangkan yang terendah terjadi di ternate yaitu sebesar  persen dengan ihk sebesar,1.0
2004.0,1587377532248248321,2022-11-01,https://twitter.com/alfareno/status/1587377532248248321,statistics inflasi oktober  capai  persen yony  “berdasarkan hasil pantauan di  kota pada bulan oktober  terjadi inflasi sebesar  persen kalau kita bandingkan dengan oktober red tahun lalu atau yony,1.0
2005.0,1587377368578281473,2022-11-01,https://twitter.com/saruwaaaaa/status/1587377368578281473,shrinkflanation wkwkwk produk yang paling jelas perubahannya pas terjadi inflasi,1.0
2006.0,1587377268225380354,2022-11-01,https://twitter.com/carepucuk/status/1587377268225380354,presiden  katakan tingkat inflasi di indonesia masih terkendali setelah kenaikan harga bahan bakar minyak yakni berada di bawah  persen,1.0
2007.0,1587376366718046209,2022-11-01,https://twitter.com/derasdotid/status/1587376366718046209,bupati jember hendy siswanto bersama tim pengendali inflasi daerah ikuti rapat koordinasi bersama menteri dalam negeri mendagri secara virtual kegiatan rutin setiap minggu itu diklaim sebagai ajang evaluasi untuk menekan angka inflasi daerah,-1.0
2008.0,1587376305292468225,2022-11-01,https://twitter.com/Kabarjatim1/status/1587376305292468225,bulan oktober inflasi sumenep di angka  persen,-1.0
2009.0,1587376283499237376,2022-11-01,https://twitter.com/Bisniscom/status/1587376283499237376,ekonom bank mandiri bmri prediksi inflasi bisa tembus  persen,1.0
2010.0,1587375584988041216,2022-11-01,https://twitter.com/alfareno/status/1587375584988041216,bpsstatistics inflasi yony tertinggi terjadi di tanjung selor yaitu sebesar  persen dengan indeks harga konsumen ihk sebesar  sedangkan yang terendah terjadi di ternate yaitu sebesar  persen dengan ihk sebesar,1.0
2011.0,1587375580894330881,2022-11-01,https://twitter.com/alfareno/status/1587375580894330881,bpsstatistics inflasi oktober  capai  persen yony  “berdasarkan hasil pantauan di  kota pada bulan oktober  terjadi inflasi sebesar  persen kalau kita bandingkan dengan oktober red tahun lalu atau yony,1.0
2012.0,1587374505822937090,2022-11-01,https://twitter.com/kerangkapikir/status/1587374505822937090,mendagri tito minta pemda optimalkan btt dan bansos untuk atasi inflasi,-1.0
2013.0,1587373604299476992,2022-11-01,https://twitter.com/WaspadaOnline/status/1587373604299476992,inflasi oktober  masih disumbang kelompok transportasi hingga komoditas,-1.0
2014.0,1587373308906856449,2022-11-01,https://twitter.com/ChanaRangers/status/1587373308906856449,untuk mengatasi hal tersebut pemerintah memiliki peran penting dalam mengatasi masalah ini pembatasan bbm subsidi menjadi kunci agar subsidi bbm dapat tepat sasaran dan inflasi akan terjaga,0.0
2015.0,1587372218413158401,2022-11-01,https://twitter.com/kamidipus/status/1587372218413158401,inflasi eropa melonjak jadi  persen terparah sepanjang sejarah – viva –   –,1.0
2016.0,1587371944566923264,2022-11-01,https://twitter.com/SofiaAnanta2/status/1587371944566923264,hebat ekonomi ri masuk  besar dunia,-1.0
2017.0,1587371838346100736,2022-11-01,https://twitter.com/DDTCNews/status/1587371838346100736,badan pusat statistik mencatat indeks harga konsumen pada oktober  mengalami inflasi sebesar  secara tahunan,1.0
2018.0,1587371837297938432,2022-11-01,https://twitter.com/arjuna_beta2/status/1587371837297938432,hermmm makin susah nak buat loan opr atau overnight policy rate boleh sebabkan inflasi meningkat,1.0
2019.0,1587371623295983616,2022-11-01,https://twitter.com/Kotakmi1/status/1587371623295983616,inflasi eropa melonjak jadi  persen terparah sepanjang sejarah – viva –   – ,1.0
2020.0,1587371351387480064,2022-11-01,https://twitter.com/afiqazni/status/1587371351387480064,kahkahkahkah jihad inflasi my ass kena taik dgn parti sendiri  😂,-1.0
2021.0,1587370575462285312,2022-11-01,https://twitter.com/liteforexid/status/1587370575462285312,usd menghadapi kendala perkiraan pada   tidak seperti donald trump joe biden tidak mengkritik the fed namun inflasi yang tinggi dan resesi yang membayangi dapat mencegah partai demokrat memenangkan pemilihan paruh waktu mari kita baha…,-1.0
2022.0,1587370090558738432,2022-11-01,https://twitter.com/jfekhoo1980/status/1587370090558738432,pekerja swasta less than  incremental  mana mampu nak kejar rate inflasi ditambah dgn kenaikan opr… tak mampu nak ada savings pun…,-1.0
2023.0,1587369856625688576,2022-11-01,https://twitter.com/idntimes/status/1587369856625688576,badan pusat statistik bps melaporkan pada oktober  terjadi inflasi sebesar  persen dibandingkan oktober  lalu atau secara year on year yoy,1.0
2024.0,1587369675339354112,2022-11-01,https://twitter.com/07ngrampal/status/1587369675339354112,anggota koramil ngrampal melaksanakan kegiatan patroli ppkm level  dan monitoring spbu dalam rangka pemantauan inflasi bbm di wilayah kec ngrampal kab sragen   adapun sasaran giat sb  a spbu bener dan pilangsari   b bank unit bener c indomaret pilangsari,1.0
2025.0,1587369609162010626,2022-11-01,https://twitter.com/_prettysins/status/1587369609162010626,duh suami orang makin tua makin rupawan,0.0
2026.0,1587369390580068353,2022-11-01,https://twitter.com/21BeritaTerkini/status/1587369390580068353,inflasi tahunan oktober  sentuh angka,-1.0
2027.0,1587369021657485312,2022-11-01,https://twitter.com/bps_statistics/status/1587369021657485312,inflasi yony tertinggi terjadi di tanjung selor yaitu sebesar  persen dengan indeks harga konsumen ihk sebesar  sedangkan yang terendah terjadi di ternate yaitu sebesar  persen dengan ihk sebesar,1.0
2028.0,1587368994889433088,2022-11-01,https://twitter.com/bps_statistics/status/1587368994889433088,inflasi oktober  capai  persen yony  “berdasarkan hasil pantauan di  kota pada bulan oktober  terjadi inflasi sebesar  persen kalau kita bandingkan dengan oktober red tahun lalu atau yony,1.0
2029.0,1587368101821419521,2022-11-01,https://twitter.com/Satbinmas5/status/1587368101821419521,giat bhabinkamtibmas desa partihaman saroha aipda trrambe melaksanakan giat penanaman bibit bawang merah di desa partihaman saroha dalam rangka program ketahanan pangan dan menyangga inflasi harga bahan pokok,1.0
2030.0,1587367991531868161,2022-11-01,https://twitter.com/jawapos/status/1587367991531868161,oktober inflasi  persen secara tahunan tarif ojol jadi pemicu,1.0
2031.0,1587367990185824256,2022-11-01,https://twitter.com/bukamata18/status/1587367990185824256,kata tito atasi inflasi pemda harus rajinrajin berkolaborasi ,-1.0
2032.0,1587367984770609152,2022-11-01,https://twitter.com/bukamata18/status/1587367984770609152,kabupaten indragiri hulu riau paling rendah salurkan btt padahal disuruh tekan inflasi,-1.0
2033.0,1587367952676188160,2022-11-01,https://twitter.com/mgreantara/status/1587367952676188160,lah kl semua orang jadi billionaire ya pasti bakalan ada inflasi setinggi langit 🤣🤣🤣🤣  mau beli sebungkus indomie harganya jt 🤣🤣🤣🤣🤣🤣,1.0
2034.0,1587367429436747777,2022-11-01,https://twitter.com/investorbesar/status/1587367429436747777,inflasi di eropa cetak rekor tertinggi karena krisis energi dan pangan selasa  nov   wib,-1.0
2035.0,1587367123147685888,2022-11-01,https://twitter.com/cnbcindonesia/status/1587367123147685888,ihsg menyerah tembus  setelah pengumuman inflasi ri,-1.0
2036.0,1587366327122960386,2022-11-01,https://twitter.com/yushairieyusoff/status/1587366327122960386,peppermint mochatoffee nut crunch costs rm   naik ke rm   naik ke rm   naik ke rm   punya pasal,1.0
2037.0,1587366252611338242,2022-11-01,https://twitter.com/heraldindo/status/1587366252611338242,benarkah longwis dan ojolday berkontribusi tekan inflasi ada di komponen mana begini penjelasan danny pomanto,1.0
2038.0,1587366178913079297,2022-11-01,https://twitter.com/ElshintaDotcom/status/1587366178913079297,bps penurunan harga makanan redam kenaikan inflasi tahunan oktober,-1.0
2039.0,1587366111690883073,2022-11-01,https://twitter.com/satstackerMY/status/1587366111690883073,tukarlah duit fiat kepada asset sebenar kalau tak nilai masa dan tenaga sia je hilang sebab inflasi  part,1.0
2040.0,1587366069282406400,2022-11-01,https://twitter.com/jomforex2u/status/1587366069282406400,inflasi zon euro telah mencatat semula tahap tinggi dua digit sekali lagi,-1.0
2041.0,1587364868524773376,2022-11-01,https://twitter.com/Ayunin___/status/1587364868524773376,saat ini inflasi indonesia sudah cukup terkendali dari sebelumnya yang diakibatkan lonjakan harga komoditas yang tinggi dan inflasi masih juga masih cukup terkendali karena pasokan komoditas dalam negeri terpenuhi,-1.0
2042.0,1587364862648537088,2022-11-01,https://twitter.com/Ayunin___/status/1587364862648537088,bank indonesia bi optimistis perekonomian indonesia tetap tumbuh meski tertekan ancaman inflasi yang tinggi,-1.0
2043.0,1587364848455004160,2022-11-01,https://twitter.com/Ayunin___/status/1587364848455004160,krisis keuangan pangan dan energi global yang terjadi saat ini dan ditambah dengan tekanan inflasi menjadikan dunia dibayangi dengan ancaman resesi,-1.0
2044.0,1587364616442871808,2022-11-01,https://twitter.com/kumparan/status/1587364616442871808,gubernur riau syamsuar mengatakan komoditas seperti beras dan minyak goreng menunjukkan tren kenaikan harga yang cenderung tinggi menyebabkan inflasi,-1.0
2045.0,1587364615977140227,2022-11-01,https://twitter.com/LiteMalaysia/status/1587364615977140227,usd menghadapi halangan ramalan setakat   tidak seperti donald trump joe biden tidak mengkritik fed walau bagaimanapun inflasi yang tinggi dan kemelesetan yang menjulang mungkin menghalang demokrat daripada memenangi pilihan raya perte…,-1.0
2046.0,1587364520208596993,2022-11-01,https://twitter.com/kangandribdg/status/1587364520208596993,kenaikan inflasi oktober berhasil diredam berkat penurunan harga makanan,1.0
2047.0,1587363843919212544,2022-11-01,https://twitter.com/alineadotid/status/1587363843919212544,harga beras dan tahutempe naik saat inflasi turun pada oktober,-1.0
2048.0,1587363504603922433,2022-11-01,https://twitter.com/IDNNews_id/status/1587363504603922433,bps inflasi indonesia turun jadi  persen,-1.0
2049.0,1587363352254492672,2022-11-01,https://twitter.com/Vingika/status/1587363352254492672,sejak dampak 1 dari bank sentral kanada harga bitcoin telah membangun pemulihan jangka pendek yang tampak masih harus mengadapi potensi aksi jual yang lebih besar jelang,-1.0
2050.0,1587363007239446529,2022-11-01,https://twitter.com/theiconomic/status/1587363007239446529,tekanan inflasi di indonesia sudah mulai mereda setelah mencapai puncak tertingginya pada september lalu namun demikian tingkat inflasi tahunan year on year di indonesia masih cukup tinggi selengkapnya,-1.0
2051.0,1587362714158268416,2022-11-01,https://twitter.com/radartasik/status/1587362714158268416,bps sebut inflasi oktober  capai  persen sektor transportasi jadi penyumbang terbesar,0.0
2052.0,1587362611783294977,2022-11-01,https://twitter.com/HukumDan/status/1587362611783294977,hutang pemerintah menggunung  harga bahan pokok melonjak minyak entah cam mana lagi ceritanya dihantam pulak harga  inflasi menyusul pengangguran bertambah  jualan kelen gak jauh dari radikal radikul  berbahagia lah kelen kaum penyembah galon,-1.0
2053.0,1587361483989532672,2022-11-01,https://twitter.com/IDNNews_id/status/1587361483989532672,bps sebut inflasi alami peningkatan di oktober ,-1.0
